date,page,query,clicks,impressions,ctr,position
6/24/25,/category/accessories,gaming setup,69,1589,0.0434,8.1
5/24/25,/support/shipping-policy,laptop accessories,8,268,0.0299,50
6/12/25,/product/bluetooth-speaker,usb cable,44,1172,0.0375,17.7
5/22/25,/product/wireless-headphones,buy headphones,33,509,0.0648,8.4
5/15/25,/blog/best-headphones-2024,wireless charging pad,28,1084,0.0258,8.4
5/18/25,/product/wireless-headphones,phone case protection,117,1039,0.1126,12.1
6/26/25,/support/warranty-info,wireless keyboard,14,944,0.0148,43.9
6/30/25,/category/audio,wireless charging pad,153,3671,0.0417,26.2
6/2/25,/product/phone-holder,mobile accessories,51,808,0.0631,22.8
5/17/25,/category/electronics,gaming mouse review,39,3425,0.0114,33.7
5/4/25,/category/electronics,computer accessories,157,2522,0.0623,22.4
4/29/25,/blog/gaming-setup-guide,computer accessories,147,2148,0.0684,18
7/3/25,/product/usb-cable,audio equipment,96,763,0.1258,18.4
6/26/25,/product/usb-cable,electronics online,78,601,0.1298,21.4
6/14/25,/support/shipping-policy,electronics online,58,1118,0.0519,12.6
5/8/25,/product/wireless-headphones,gaming mouse review,19,968,0.0196,22.7
6/17/25,/,gaming mouse,13,230,0.0565,24.2
5/22/25,/support/warranty-info,phone holder,8,156,0.0513,33.9
6/11/25,/,tech gadgets,15,373,0.0402,18.6
6/13/25,/product/external-battery,gaming mouse review,177,1477,0.1198,9.7
5/16/25,/support/warranty-info,cheap bluetooth speaker,12,933,0.0129,40.7
7/13/25,/support/warranty-info,best headphones 2024,3,113,0.0265,38.5
6/1/25,/support/warranty-info,laptop charger,12,245,0.049,12.5
6/8/25,/product/tablet-stand,audio equipment,20,448,0.0446,24.6
5/9/25,/product/tablet-stand,wireless headphones,131,1379,0.095,19
5/29/25,/product/smartphone-case,laptop charger,211,1987,0.1062,15.6
7/13/25,/category/audio,mobile accessories,262,3623,0.0723,9.2
5/30/25,/product/tablet-stand,laptop charger,50,687,0.0728,6.9
6/11/25,/product/phone-holder,buy headphones,10,235,0.0426,8.7
5/12/25,/product/usb-cable,wireless vs wired headphones,167,1375,0.1215,4.8
6/13/25,/product/laptop-charger,cheap bluetooth speaker,7,577,0.0121,22.3
4/24/25,/blog/mobile-accessories-trends,bluetooth speaker,201,2996,0.0671,11.1
4/17/25,/blog/gaming-setup-guide,wireless headphones,20,219,0.0913,20.3
4/20/25,/support/warranty-info,laptop accessories,7,867,0.0081,48.2
5/11/25,/about-us,phone case protection,26,1120,0.0232,31.4
5/31/25,/product/laptop-charger,usb c cable,84,1919,0.0438,16.2
6/29/25,/product/tablet-stand,electronics online,221,1496,0.1477,22.4
5/9/25,/blog/gaming-setup-guide,gaming mouse,17,2023,0.0084,27.9
6/24/25,/product/laptop-charger,external battery,154,1964,0.0784,5.4
7/13/25,/product/tablet-stand,laptop accessories,47,1111,0.0423,22.8
6/19/25,/product/wireless-keyboard,phone case protection,44,367,0.1199,23.2
6/14/25,/contact,gaming mouse review,53,896,0.0592,27.9
5/1/25,/contact,gaming mouse review,8,234,0.0342,19.8
5/5/25,/product/usb-cable,buy headphones,55,435,0.1264,11.9
6/1/25,/product/bluetooth-speaker,buy headphones,220,1710,0.1287,23
7/16/25,/support/warranty-info,laptop charger,14,1164,0.012,36.5
5/28/25,/blog/gaming-setup-guide,laptop accessories,282,2555,0.1104,24.7
6/25/25,/about-us,wireless keyboard,23,678,0.0339,15.4
5/12/25,/product/external-battery,wireless charging pad,108,923,0.117,12.6
4/27/25,/blog/wireless-vs-wired,wireless headphones,63,2212,0.0285,18.3
6/17/25,/support/shipping-policy,gaming setup,34,726,0.0468,49.7
5/23/25,/contact,computer accessories,11,212,0.0519,43.3
5/11/25,/product/smartphone-case,external battery,93,1877,0.0495,17.1
4/23/25,/blog/mobile-accessories-trends,wireless headphones,29,393,0.0738,20.3
6/1/25,/blog/mobile-accessories-trends,bluetooth speaker,199,1976,0.1007,24.3
5/9/25,/blog/gaming-setup-guide,wireless vs wired headphones,32,2989,0.0107,37.1
4/29/25,/blog/best-headphones-2024,tablet stand,101,1107,0.0912,18.2
5/13/25,/blog/wireless-vs-wired,wireless keyboard,17,2539,0.0067,9.4
6/4/25,/product/wireless-keyboard,computer accessories,23,288,0.0799,3.1
5/17/25,/contact,best headphones 2024,15,462,0.0325,43.1
6/3/25,/category/audio,bluetooth speaker,38,1777,0.0214,23
7/5/25,/contact,phone holder,46,965,0.0477,32.8
7/6/25,/product/external-battery,wireless keyboard,144,1975,0.0729,12
4/18/25,/category/computing,mobile accessories,162,3589,0.0451,30.3
5/11/25,/blog/wireless-vs-wired,phone holder,15,2658,0.0056,28
6/6/25,/product/bluetooth-speaker,computer accessories,119,1621,0.0734,5.8
7/14/25,/product/usb-cable,smartphone case,34,1355,0.0251,5.5
6/18/25,/product/smartphone-case,tablet stand,88,1149,0.0766,6.7
5/19/25,/contact,computer accessories,21,915,0.023,31.5
5/23/25,/support/warranty-info,phone holder,6,322,0.0186,25.8
5/12/25,/product/smartphone-case,gaming mouse review,259,1783,0.1453,7.4
6/22/25,/product/bluetooth-speaker,buy headphones,32,1030,0.0311,5.5
4/21/25,/category/audio,tablet stand,28,1184,0.0236,12.3
7/4/25,/category/accessories,electronics online,76,1669,0.0455,22.9
4/22/25,/contact,cheap bluetooth speaker,27,487,0.0554,18.4
5/27/25,/product/bluetooth-speaker,laptop accessories,6,79,0.0759,10.5
5/19/25,/product/tablet-stand,wireless vs wired headphones,56,996,0.0562,22.8
4/24/25,/category/audio,gaming setup,57,1754,0.0325,20.2
5/15/25,/product/tablet-stand,wireless charging pad,26,448,0.058,17.5
6/12/25,/product/wireless-headphones,electronics online,12,192,0.0625,16.2
5/23/25,/blog/mobile-accessories-trends,tablet stand,80,787,0.1017,38.9
4/24/25,/product/laptop-charger,usb c cable,18,183,0.0984,14.4
4/19/25,/support/shipping-policy,audio equipment,26,447,0.0582,47.3
6/3/25,/product/bluetooth-speaker,gaming mouse,58,1896,0.0306,18.1
4/17/25,/category/audio,wireless headphones,72,978,0.0736,16.6
6/28/25,/product/laptop-charger,usb cable,165,1610,0.1025,3.8
6/25/25,/product/smartphone-case,wireless headphones,126,1378,0.0914,23.6
7/8/25,/category/audio,external battery,250,3668,0.0682,32.3
5/17/25,/contact,buy headphones,35,1354,0.0258,23.8
7/7/25,/blog/best-headphones-2024,buy headphones,68,827,0.0822,25.2
6/2/25,/product/usb-cable,gaming mouse,86,637,0.135,19.1
6/5/25,/product/phone-holder,tablet stand,99,803,0.1233,3.5
5/25/25,/product/gaming-mouse,bluetooth speaker,110,991,0.111,18.6
6/25/25,/product/usb-cable,gaming setup,45,306,0.1471,10.8
6/7/25,/category/computing,mobile accessories,251,4273,0.0587,18.3
6/5/25,/blog/best-headphones-2024,wireless vs wired headphones,93,1583,0.0587,29.3
5/4/25,/blog/gaming-setup-guide,wireless keyboard,65,1207,0.0539,30.8
6/28/25,/product/wireless-keyboard,audio equipment,205,1400,0.1464,16.6
6/15/25,/blog/mobile-accessories-trends,tech gadgets,105,1872,0.0561,28.6
5/14/25,/category/audio,gaming mouse,75,4352,0.0172,21.3
6/13/25,/product/external-battery,tech gadgets,216,1831,0.118,4.1
5/14/25,/category/electronics,gaming mouse review,104,1783,0.0583,16.5
6/22/25,/category/computing,tablet stand,32,4128,0.0078,25.8
6/5/25,/support/warranty-info,usb c cable,11,452,0.0243,49.3
7/13/25,/support/warranty-info,tech gadgets,23,419,0.0549,26.1
5/12/25,/product/gaming-mouse,mobile accessories,64,698,0.0917,8.4
5/3/25,/blog/wireless-vs-wired,best headphones 2024,323,2700,0.1196,25
7/6/25,/product/bluetooth-speaker,usb c cable,9,248,0.0363,4.9
4/18/25,/product/bluetooth-speaker,best headphones 2024,51,1796,0.0284,9.9
6/1/25,/product/wireless-keyboard,audio equipment,18,358,0.0503,9.8
4/25/25,/category/accessories,phone case protection,169,3084,0.0548,32.1
6/13/25,/blog/wireless-vs-wired,best headphones 2024,47,917,0.0513,17.7
6/27/25,/product/tablet-stand,gaming mouse,31,384,0.0807,5.6
7/5/25,/category/computing,tablet stand,163,4346,0.0375,25.7
5/18/25,/product/laptop-charger,usb c cable,80,1986,0.0403,23
4/29/25,/product/bluetooth-speaker,gaming mouse,200,1852,0.108,13.4
6/17/25,/product/tablet-stand,tech gadgets,10,90,0.1111,23.5
6/30/25,/support/warranty-info,tablet stand,60,1016,0.0591,10.8
6/18/25,/contact,laptop accessories,24,804,0.0299,49.5
6/3/25,/product/smartphone-case,tablet stand,44,326,0.135,9.6
6/6/25,/product/gaming-mouse,laptop charger,105,1964,0.0535,24.2
5/28/25,/product/external-battery,computer accessories,247,1673,0.1476,20.3
6/1/25,/support/shipping-policy,buy headphones,7,132,0.053,45.6
6/9/25,/product/tablet-stand,wireless vs wired headphones,134,1793,0.0747,7.2
5/22/25,/blog/gaming-setup-guide,wireless headphones,91,2205,0.0413,37
4/23/25,/about-us,usb cable,19,727,0.0261,28
6/11/25,/category/electronics,bluetooth speaker,211,2735,0.0771,34.9
7/10/25,/blog/best-headphones-2024,usb c cable,31,528,0.0587,25.6
5/3/25,/support/shipping-policy,wireless headphones,5,1274,0.0039,22.1
5/12/25,/blog/wireless-vs-wired,gaming setup,19,1790,0.0106,30.2
5/21/25,/,gaming setup,26,787,0.033,42.1
6/10/25,/category/computing,computer accessories,53,3302,0.0161,33.3
5/20/25,/blog/mobile-accessories-trends,wireless keyboard,82,2202,0.0372,16.5
6/13/25,/contact,smartphone case,43,1464,0.0294,44.5
5/1/25,/product/wireless-headphones,gaming mouse,200,1701,0.1176,5.4
4/26/25,/product/tablet-stand,wireless vs wired headphones,9,183,0.0492,15.6
5/17/25,/product/smartphone-case,smartphone case,10,69,0.1449,3.3
5/30/25,/support/shipping-policy,smartphone case,21,419,0.0501,35
6/14/25,/about-us,best headphones 2024,16,1461,0.011,34.5
4/24/25,/,gaming mouse,26,508,0.0512,47.1
5/10/25,/product/smartphone-case,computer accessories,51,1998,0.0255,3.1
7/13/25,/product/usb-cable,wireless keyboard,7,152,0.0461,11.5
7/6/25,/blog/gaming-setup-guide,wireless keyboard,219,2149,0.1019,14.3
6/19/25,/support/shipping-policy,computer accessories,18,481,0.0374,21.5
7/12/25,/support/warranty-info,bluetooth speaker,14,1006,0.0139,30.3
4/27/25,/product/tablet-stand,wireless keyboard,23,589,0.039,22.3
6/29/25,/product/wireless-keyboard,computer accessories,9,303,0.0297,7.1
5/28/25,/product/usb-cable,tablet stand,86,858,0.1002,21.4
5/24/25,/support/shipping-policy,mobile accessories,39,1137,0.0343,18.7
5/19/25,/category/accessories,audio equipment,155,2472,0.0627,5.2
7/13/25,/product/phone-holder,external battery,46,1594,0.0289,4.4
4/25/25,/blog/wireless-vs-wired,wireless vs wired headphones,49,447,0.1096,32.2
6/11/25,/product/smartphone-case,usb c cable,235,1615,0.1455,18.8
4/18/25,/contact,smartphone case,40,752,0.0532,40.9
6/2/25,/,usb c cable,11,1340,0.0082,32.8
5/27/25,/blog/best-headphones-2024,wireless vs wired headphones,104,2167,0.048,24
6/18/25,/category/electronics,gaming mouse review,78,2058,0.0379,22.6
4/22/25,/,wireless vs wired headphones,32,939,0.0341,45.2
5/28/25,/category/audio,electronics online,251,4304,0.0583,9.6
6/5/25,/category/computing,wireless headphones,120,1642,0.0731,14.5
7/6/25,/product/gaming-mouse,gaming setup,6,798,0.0075,12.6
7/10/25,/product/tablet-stand,gaming mouse,52,1264,0.0411,7.8
4/19/25,/category/audio,buy headphones,54,1727,0.0313,15.1
4/19/25,/blog/wireless-vs-wired,gaming setup,48,848,0.0566,34.6
6/26/25,/product/phone-holder,usb cable,36,439,0.082,16.4
6/19/25,/category/computing,mobile accessories,82,1809,0.0453,34.1
4/24/25,/category/accessories,laptop charger,61,1048,0.0582,26.2
7/3/25,/product/external-battery,gaming mouse,71,531,0.1337,23.8
5/14/25,/category/computing,buy headphones,29,606,0.0479,23.9
5/30/25,/about-us,external battery,82,1500,0.0547,27.2
5/2/25,/support/shipping-policy,gaming mouse,39,1184,0.0329,23.6
6/3/25,/,gaming mouse,39,856,0.0456,48.8
4/25/25,/product/wireless-headphones,electronics online,58,807,0.0719,8.4
5/28/25,/,usb cable,43,740,0.0581,46.6
6/16/25,/product/phone-holder,gaming mouse review,78,747,0.1044,20.5
7/15/25,/product/wireless-keyboard,gaming mouse,105,709,0.1481,16.9
5/16/25,/,laptop accessories,33,1348,0.0245,42.5
5/18/25,/blog/wireless-vs-wired,laptop accessories,237,2124,0.1116,8.6
6/21/25,/product/laptop-charger,gaming setup,42,1586,0.0265,16.7
4/27/25,/blog/gaming-setup-guide,buy headphones,164,2095,0.0783,36.8
5/21/25,/product/smartphone-case,electronics online,104,847,0.1228,7.2
5/22/25,/,gaming mouse,6,845,0.0071,28.9
5/15/25,/about-us,wireless headphones,25,770,0.0325,43
6/17/25,/blog/mobile-accessories-trends,gaming mouse,91,1317,0.0691,23.5
5/27/25,/support/shipping-policy,gaming mouse review,29,509,0.057,42.4
5/11/25,/support/shipping-policy,phone case protection,12,346,0.0347,39.3
5/11/25,/blog/gaming-setup-guide,cheap bluetooth speaker,73,1356,0.0538,33.3
6/10/25,/,wireless headphones,19,710,0.0268,18.2
5/24/25,/product/wireless-headphones,wireless headphones,169,1384,0.1221,19.8
4/27/25,/category/accessories,electronics online,77,1709,0.0451,23.8
6/27/25,/product/tablet-stand,phone case protection,85,959,0.0886,5.4
5/22/25,/blog/best-headphones-2024,phone holder,100,1010,0.099,27.4
5/23/25,/product/tablet-stand,laptop accessories,25,313,0.0799,24
5/2/25,/product/bluetooth-speaker,best headphones 2024,127,1181,0.1075,11.1
5/27/25,/category/audio,gaming mouse review,47,708,0.0664,24.4
6/6/25,/product/tablet-stand,best headphones 2024,13,1305,0.01,17.2
5/28/25,/support/warranty-info,tech gadgets,8,1264,0.0063,45.3
4/24/25,/,computer accessories,18,370,0.0486,12.6
4/25/25,/product/gaming-mouse,gaming mouse,38,259,0.1467,6.6
5/17/25,/product/smartphone-case,tech gadgets,50,787,0.0635,10.4
6/8/25,/category/electronics,tech gadgets,83,1069,0.0776,17
4/24/25,/blog/gaming-setup-guide,mobile accessories,212,2828,0.075,30.2
6/26/25,/product/smartphone-case,wireless keyboard,45,968,0.0465,5.5
5/20/25,/product/usb-cable,usb cable,22,165,0.1333,3.5
7/8/25,/,usb cable,5,1080,0.0046,11.7
5/16/25,/product/gaming-mouse,gaming mouse,86,1075,0.08,10.1
7/7/25,/contact,gaming setup,7,139,0.0504,40.6
6/19/25,/product/wireless-headphones,usb c cable,183,1513,0.121,12.1
4/25/25,/product/bluetooth-speaker,wireless keyboard,14,1257,0.0111,7.6
6/30/25,/blog/wireless-vs-wired,wireless headphones,189,1631,0.1159,10.6
6/3/25,/blog/gaming-setup-guide,tablet stand,64,1826,0.035,12.9
4/17/25,/about-us,audio equipment,39,1375,0.0284,20.6
6/3/25,/blog/gaming-setup-guide,gaming setup,35,854,0.041,32.1
5/19/25,/category/electronics,wireless keyboard,249,3179,0.0783,12.8
5/2/25,/about-us,external battery,4,1024,0.0039,27.8
7/9/25,/contact,cheap bluetooth speaker,16,930,0.0172,17.4
4/22/25,/category/audio,laptop charger,71,2184,0.0325,27.8
5/25/25,/,usb c cable,31,538,0.0576,33.7
5/25/25,/category/accessories,electronics online,61,945,0.0646,23.8
6/28/25,/product/phone-holder,wireless keyboard,11,1096,0.01,9.8
5/14/25,/product/tablet-stand,best headphones 2024,68,472,0.1441,23.8
6/5/25,/category/electronics,electronics online,104,3701,0.0281,32.6
6/17/25,/blog/mobile-accessories-trends,phone case protection,73,1368,0.0534,10.5
4/30/25,/product/wireless-headphones,wireless headphones,17,1318,0.0129,21.9
5/22/25,/product/wireless-headphones,external battery,102,961,0.1061,19
5/7/25,/product/laptop-charger,bluetooth speaker,32,803,0.0399,17.2
6/10/25,/category/accessories,smartphone case,126,2793,0.0451,24.6
5/25/25,/product/bluetooth-speaker,laptop charger,23,668,0.0344,8.8
5/13/25,/product/laptop-charger,wireless charging pad,179,1574,0.1137,20.4
6/16/25,/product/tablet-stand,wireless headphones,10,280,0.0357,18.9
6/14/25,/support/warranty-info,computer accessories,37,1241,0.0298,20.8
7/15/25,/support/warranty-info,buy headphones,5,229,0.0218,18.6
6/6/25,/contact,gaming setup,3,161,0.0186,29.9
6/15/25,/category/computing,tablet stand,38,608,0.0625,31.9
7/10/25,/product/smartphone-case,tech gadgets,148,1844,0.0803,18.6
6/17/25,/product/wireless-keyboard,phone holder,9,99,0.0909,24.2
5/11/25,/product/usb-cable,computer accessories,5,967,0.0052,24.9
4/22/25,/support/warranty-info,mobile accessories,65,1244,0.0523,41.7
4/23/25,/product/external-battery,wireless vs wired headphones,24,231,0.1039,11.1
6/16/25,/blog/mobile-accessories-trends,tablet stand,178,1728,0.103,36.9
6/26/25,/blog/mobile-accessories-trends,gaming mouse,173,1513,0.1143,19.1
5/9/25,/support/warranty-info,gaming setup,32,862,0.0371,49.3
5/24/25,/product/gaming-mouse,usb c cable,232,1589,0.146,13.9
6/25/25,/category/computing,wireless vs wired headphones,64,4036,0.0159,23.1
5/4/25,/category/electronics,wireless vs wired headphones,250,4322,0.0578,27.6
7/13/25,/product/tablet-stand,bluetooth speaker,69,753,0.0916,23.2
7/6/25,/product/gaming-mouse,phone case protection,74,749,0.0988,16.9
5/7/25,/support/warranty-info,gaming mouse,29,521,0.0557,37.7
4/27/25,/category/computing,laptop charger,298,4607,0.0647,6.3
4/30/25,/support/warranty-info,wireless headphones,13,621,0.0209,39.6
7/13/25,/,best headphones 2024,17,1101,0.0154,23
6/3/25,/blog/mobile-accessories-trends,gaming setup,211,2342,0.0901,15
5/31/25,/category/computing,computer accessories,48,1371,0.035,24.2
6/14/25,/product/gaming-mouse,computer accessories,101,1883,0.0536,18.8
6/20/25,/product/laptop-charger,buy headphones,9,345,0.0261,18.3
5/26/25,/product/usb-cable,tech gadgets,82,881,0.0931,21.2
6/25/25,/about-us,laptop charger,3,491,0.0061,10.6
5/24/25,/product/laptop-charger,wireless keyboard,57,430,0.1326,20.1
4/26/25,/product/smartphone-case,phone holder,35,976,0.0359,12.3
6/1/25,/contact,gaming setup,7,121,0.0579,22
6/5/25,/category/accessories,wireless keyboard,129,2988,0.0432,23.6
6/17/25,/about-us,phone case protection,8,1315,0.0061,37.2
4/21/25,/blog/wireless-vs-wired,best headphones 2024,17,1639,0.0104,16.2
6/16/25,/category/audio,tech gadgets,70,4915,0.0142,17.7
7/1/25,/support/shipping-policy,wireless vs wired headphones,6,1104,0.0054,25.2
6/18/25,/product/smartphone-case,buy headphones,74,566,0.1307,5
5/18/25,/,wireless charging pad,10,292,0.0342,25.2
5/30/25,/product/usb-cable,phone case protection,13,1011,0.0129,10.1
6/26/25,/,electronics online,22,543,0.0405,26.4
4/18/25,/contact,gaming mouse,6,1315,0.0046,47.4
6/12/25,/product/smartphone-case,cheap bluetooth speaker,34,421,0.0808,9
6/28/25,/category/audio,gaming mouse review,36,899,0.04,22.6
7/15/25,/blog/gaming-setup-guide,buy headphones,67,912,0.0735,17.4
5/7/25,/product/bluetooth-speaker,external battery,89,1281,0.0695,12.4
7/13/25,/product/gaming-mouse,smartphone case,66,457,0.1444,13.7
4/17/25,/category/audio,tech gadgets,116,1946,0.0596,6.3
5/10/25,/product/usb-cable,best headphones 2024,257,1822,0.1411,8
6/12/25,/,laptop charger,8,307,0.0261,15.6
