date,page,visits,orders,revenue,device,channel
2025-06-12,/blog/gaming-setup-guide,241,3,263.13,Desktop,Organic Search
2025-06-30,/product/tablet-stand,50,4,152.56,Desktop,Paid Search
2025-04-22,/product/wireless-headphones,80,4,404.12,Desktop,Paid Search
2025-05-08,/product/smartphone-case,141,4,123.02,Desktop,Organic Search
2025-05-19,/,272,0,56.06,Mobile,Email
2025-07-11,/category/audio,859,48,2743.84,Desktop,Paid Search
2025-06-19,/product/smartphone-case,194,13,365.62,Mobile,Paid Search
2025-05-01,/product/wireless-headphones,192,4,478.15,Mobile,Paid Search
2025-06-27,/product/wireless-keyboard,43,1,126.91,Mobile,Organic Search
2025-07-11,/support/warranty-info,190,0,0,Mobile,Direct
2025-05-16,/blog/best-headphones-2024,480,12,925.64,Desktop,Paid Search
2025-04-30,/product/gaming-mouse,323,18,1013.47,Tablet,Paid Search
2025-05-22,/product/smartphone-case,389,10,253.99,Mobile,Email
2025-05-07,/contact,237,0,89.15,Mobile,Paid Search
2025-07-03,/about-us,18,0,0,Mobile,Email
2025-04-19,/product/wireless-headphones,321,6,615.22,Mobile,Paid Search
2025-04-20,/blog/mobile-accessories-trends,690,9,473.06,Desktop,Referral
2025-05-07,/product/laptop-charger,277,12,661.69,Mobile,Organic Search
2025-05-22,/category/accessories,234,3,377.15,Mobile,Paid Search
2025-07-15,/category/electronics,633,21,879.69,Desktop,Paid Search
2025-05-17,/product/wireless-keyboard,48,2,178.42,Mobile,Email
2025-07-05,/blog/gaming-setup-guide,758,5,326.83,Desktop,Social
2025-06-14,/category/accessories,506,13,592.3,Mobile,Organic Search
2025-05-08,/product/wireless-keyboard,17,0,96.96,Tablet,Paid Search
2025-06-24,/product/bluetooth-speaker,416,28,3336.49,Desktop,Paid Search
2025-07-03,/product/external-battery,490,8,357.4,Mobile,Organic Search
2025-05-08,/product/phone-holder,72,6,195.51,Desktop,Organic Search
2025-04-23,/blog/best-headphones-2024,545,4,263.32,Desktop,Social
2025-07-09,/category/accessories,578,13,917.2,Mobile,Organic Search
2025-05-30,/contact,282,1,101.56,Desktop,Organic Search
2025-07-01,/category/electronics,638,19,1059.51,Tablet,Organic Search
2025-04-22,/product/external-battery,326,25,1042.59,Tablet,Paid Search
2025-05-18,/category/audio,472,13,960.15,Desktop,Email
2025-05-03,/blog/best-headphones-2024,202,1,110.13,Mobile,Direct
2025-04-30,/blog/mobile-accessories-trends,147,0,67.87,Tablet,Organic Search
2025-04-22,/product/external-battery,416,32,1209.54,Desktop,Direct
2025-06-26,/product/phone-holder,401,27,896.14,Desktop,Organic Search
2025-07-13,/,137,1,61.02,Desktop,Organic Search
2025-06-18,/category/audio,317,7,653.59,Mobile,Organic Search
2025-07-03,/product/wireless-keyboard,449,16,1286.46,Mobile,Direct
2025-06-10,/,198,0,0,Mobile,Organic Search
2025-06-12,/blog/mobile-accessories-trends,715,7,576.91,Mobile,Organic Search
2025-06-09,/support/warranty-info,266,1,111.43,Mobile,Email
2025-07-15,/category/accessories,595,10,618.35,Mobile,Paid Search
2025-04-26,/product/smartphone-case,37,0,27.87,Mobile,Paid Search
2025-06-11,/blog/best-headphones-2024,676,2,176.02,Mobile,Email
2025-04-28,/blog/gaming-setup-guide,478,6,417.56,Desktop,Direct
2025-06-13,/blog/mobile-accessories-trends,645,8,497.19,Tablet,Referral
2025-06-16,/product/bluetooth-speaker,47,3,391.35,Mobile,Paid Search
2025-05-14,/product/laptop-charger,230,14,679.76,Desktop,Referral
2025-07-11,/support/shipping-policy,272,3,246.16,Desktop,Paid Search
2025-05-20,/product/usb-cable,489,26,476.5,Desktop,Organic Search
2025-06-12,/product/wireless-headphones,159,2,193.83,Mobile,Referral
2025-05-12,/category/audio,402,6,392.69,Desktop,Paid Search
2025-06-13,/category/accessories,453,18,880.59,Desktop,Organic Search
2025-06-11,/,76,0,0,Mobile,Paid Search
2025-05-15,/contact,86,0,0,Desktop,Organic Search
2025-05-30,/blog/wireless-vs-wired,140,0,0,Desktop,Organic Search
2025-06-17,/product/tablet-stand,47,0,26.59,Tablet,Referral
2025-04-20,/blog/mobile-accessories-trends,369,6,391.07,Desktop,Paid Search
2025-06-29,/category/accessories,856,21,1288.82,Tablet,Organic Search
2025-05-05,/,161,0,0,Mobile,Referral
2025-06-04,/product/wireless-headphones,13,0,0,Desktop,Organic Search
2025-04-17,/category/electronics,988,28,1926.28,Tablet,Paid Search
2025-06-08,/about-us,28,0,0,Desktop,Organic Search
2025-05-12,/product/phone-holder,47,2,68.97,Mobile,Direct
2025-07-07,/category/audio,396,7,356.13,Mobile,Referral
2025-06-21,/category/electronics,494,22,1503.12,Desktop,Paid Search
2025-07-04,/contact,232,1,161.93,Mobile,Paid Search
2025-04-20,/blog/wireless-vs-wired,64,0,0,Desktop,Referral
2025-05-21,/category/audio,151,4,416.63,Mobile,Paid Search
2025-05-18,/blog/best-headphones-2024,52,0,61.76,Mobile,Organic Search
2025-07-01,/product/smartphone-case,383,18,471.2,Mobile,Direct
2025-05-26,/product/external-battery,110,2,110.58,Mobile,Referral
2025-07-10,/about-us,200,0,0,Mobile,Paid Search
2025-06-14,/category/computing,240,6,573.4,Mobile,Organic Search
2025-06-17,/,255,2,187.92,Desktop,Organic Search
2025-05-28,/product/phone-holder,201,5,174.12,Mobile,Social
2025-05-02,/blog/gaming-setup-guide,172,0,27.79,Mobile,Social
2025-06-19,/product/external-battery,44,0,33.52,Mobile,Organic Search
2025-06-02,/product/usb-cable,331,4,108.35,Mobile,Organic Search
2025-07-03,/blog/gaming-setup-guide,532,9,562.93,Desktop,Paid Search
2025-07-16,/product/phone-holder,361,22,626.63,Desktop,Organic Search
2025-05-07,/product/gaming-mouse,114,6,447.65,Mobile,Paid Search
2025-06-30,/blog/gaming-setup-guide,183,0,46.83,Mobile,Referral
2025-04-20,/product/wireless-headphones,246,10,873.64,Mobile,Email
2025-05-04,/contact,8,0,0,Desktop,Paid Search
2025-06-21,/product/phone-holder,482,33,991.52,Mobile,Paid Search
2025-06-17,/product/smartphone-case,196,13,352.49,Mobile,Paid Search
2025-05-01,/blog/best-headphones-2024,685,15,925.76,Desktop,Paid Search
2025-05-24,/category/electronics,477,12,982.69,Desktop,Email
2025-06-29,/product/smartphone-case,466,12,311.01,Desktop,Referral
2025-05-26,/category/accessories,500,13,867.92,Tablet,Organic Search
2025-07-11,/blog/best-headphones-2024,789,13,1013.56,Desktop,Email
2025-06-16,/category/computing,444,10,567.92,Tablet,Paid Search
2025-06-06,/product/bluetooth-speaker,297,18,2109.78,Desktop,Paid Search
2025-07-11,/category/electronics,920,21,1513.64,Mobile,Organic Search
2025-05-26,/category/electronics,951,14,744.69,Mobile,Organic Search
2025-06-18,/category/accessories,113,3,213.48,Desktop,Paid Search
2025-06-22,/blog/wireless-vs-wired,561,3,240.3,Desktop,Organic Search
2025-06-18,/product/gaming-mouse,249,8,528.14,Mobile,Organic Search
2025-05-05,/product/tablet-stand,12,0,0,Desktop,Organic Search
2025-06-26,/category/accessories,758,9,811.4,Tablet,Paid Search
2025-05-08,/support/shipping-policy,279,0,75.79,Mobile,Paid Search
2025-07-08,/blog/gaming-setup-guide,462,6,391.57,Tablet,Organic Search
2025-04-24,/category/audio,869,14,812.39,Mobile,Direct
2025-06-11,/product/wireless-keyboard,309,4,375.91,Mobile,Organic Search
2025-04-28,/product/phone-holder,136,2,69.36,Mobile,Organic Search
2025-07-15,/product/wireless-keyboard,300,14,1061.42,Mobile,Direct
2025-04-19,/product/smartphone-case,65,2,63.59,Desktop,Social
2025-06-21,/product/phone-holder,352,4,122.27,Desktop,Social
2025-06-20,/blog/mobile-accessories-trends,351,2,163.66,Mobile,Organic Search
2025-06-03,/product/gaming-mouse,366,13,725.82,Desktop,Referral
2025-06-06,/product/laptop-charger,185,4,225.21,Desktop,Organic Search
2025-07-03,/blog/best-headphones-2024,279,2,142.45,Desktop,Direct
2025-06-22,/product/wireless-keyboard,172,2,266.24,Mobile,Organic Search
2025-06-29,/blog/mobile-accessories-trends,224,3,229.28,Desktop,Organic Search
2025-04-28,/contact,128,0,0,Desktop,Paid Search
2025-06-10,/support/shipping-policy,226,1,92.23,Mobile,Organic Search
2025-05-13,/blog/mobile-accessories-trends,749,18,1091.92,Desktop,Paid Search
2025-06-24,/category/computing,730,9,606.71,Tablet,Referral
2025-06-24,/product/gaming-mouse,177,10,640.3,Mobile,Organic Search
2025-04-22,/,67,0,0,Desktop,Organic Search
2025-05-01,/category/computing,182,4,275.53,Desktop,Paid Search
2025-07-03,/product/external-battery,334,11,466.13,Mobile,Email
2025-05-08,/support/warranty-info,105,0,0,Mobile,Paid Search
2025-06-24,/product/external-battery,80,2,108.03,Mobile,Organic Search
2025-05-01,/blog/wireless-vs-wired,624,7,441.16,Desktop,Direct
2025-06-28,/support/shipping-policy,29,0,0,Desktop,Paid Search
2025-05-03,/about-us,258,2,138.54,Desktop,Direct
2025-04-24,/contact,165,0,62.7,Mobile,Organic Search
2025-05-03,/product/wireless-headphones,106,3,390.08,Mobile,Organic Search
2025-05-07,/product/laptop-charger,478,9,480.01,Mobile,Direct
2025-06-02,/about-us,43,0,0,Mobile,Referral
2025-06-01,/category/audio,225,7,565.43,Desktop,Direct
2025-05-21,/category/computing,755,7,321.73,Mobile,Email
2025-06-06,/category/electronics,485,6,429.65,Desktop,Social
2025-05-17,/support/shipping-policy,113,0,49.65,Mobile,Organic Search
2025-06-22,/product/gaming-mouse,157,2,186.71,Mobile,Organic Search
2025-05-03,/category/electronics,296,5,249.58,Mobile,Email
2025-05-22,/product/wireless-headphones,130,2,188.77,Mobile,Direct
2025-05-27,/support/shipping-policy,274,1,80,Mobile,Organic Search
2025-05-22,/product/tablet-stand,41,1,50.21,Desktop,Paid Search
2025-05-25,/product/wireless-keyboard,395,36,2620.05,Desktop,Organic Search
2025-05-22,/category/accessories,64,1,129.83,Mobile,Organic Search
2025-05-14,/product/usb-cable,492,22,409.66,Desktop,Paid Search
2025-06-30,/about-us,294,1,63.63,Desktop,Email
2025-05-04,/product/phone-holder,148,1,45.58,Mobile,Direct
2025-05-12,/product/smartphone-case,22,0,13.53,Desktop,Social
2025-06-17,/product/laptop-charger,352,7,357.94,Mobile,Social
2025-05-29,/,128,1,50.17,Desktop,Direct
2025-06-18,/blog/wireless-vs-wired,664,9,611.28,Mobile,Paid Search
2025-06-01,/category/electronics,313,6,317.84,Mobile,Paid Search
2025-05-03,/blog/best-headphones-2024,385,2,190.7,Mobile,Organic Search
2025-05-28,/product/external-battery,295,18,707.7,Mobile,Organic Search
2025-04-29,/product/tablet-stand,475,16,579.37,Mobile,Organic Search
2025-05-30,/contact,131,0,0,Mobile,Organic Search
2025-06-29,/product/gaming-mouse,320,4,275.08,Mobile,Social
2025-04-23,/product/gaming-mouse,45,1,78.23,Desktop,Organic Search
2025-04-29,/product/wireless-keyboard,462,16,1370.45,Desktop,Email
2025-07-07,/product/usb-cable,301,6,117.31,Mobile,Paid Search
2025-07-05,/blog/mobile-accessories-trends,647,9,539.25,Desktop,Direct
2025-05-10,/product/external-battery,425,7,299.27,Mobile,Social
2025-07-16,/support/warranty-info,40,0,0,Mobile,Organic Search
2025-07-03,/product/bluetooth-speaker,123,6,719.4,Desktop,Organic Search
2025-07-02,/product/laptop-charger,85,7,348.89,Desktop,Organic Search
2025-05-18,/support/warranty-info,190,0,0,Desktop,Paid Search
2025-04-28,/product/external-battery,420,9,406.15,Tablet,Direct
2025-04-28,/category/computing,739,7,376.25,Mobile,Direct
2025-07-16,/category/audio,926,27,1988.52,Desktop,Direct
2025-07-02,/product/smartphone-case,33,0,0,Desktop,Direct
2025-05-19,/product/wireless-keyboard,211,7,528.08,Desktop,Referral
2025-05-21,/product/external-battery,138,4,178.91,Desktop,Organic Search
2025-06-28,/category/computing,652,7,363.78,Tablet,Organic Search
2025-07-14,/,8,0,0,Mobile,Direct
2025-05-06,/product/tablet-stand,480,24,847.21,Mobile,Referral
2025-06-20,/product/usb-cable,173,4,96.12,Tablet,Organic Search
2025-07-06,/blog/gaming-setup-guide,476,5,333.69,Mobile,Direct
2025-06-17,/product/laptop-charger,38,1,79.25,Mobile,Organic Search
2025-06-25,/category/accessories,273,2,88.58,Mobile,Referral
2025-04-22,/product/bluetooth-speaker,350,18,2402.59,Tablet,Paid Search
2025-05-04,/category/electronics,576,27,1652.57,Desktop,Paid Search
2025-06-16,/blog/best-headphones-2024,358,2,128.29,Mobile,Direct
2025-06-08,/product/laptop-charger,255,4,303.23,Mobile,Organic Search
2025-06-15,/about-us,19,0,0,Mobile,Paid Search
2025-06-09,/about-us,115,0,0,Tablet,Direct
2025-06-04,/category/accessories,714,36,2809.29,Desktop,Paid Search
2025-06-08,/blog/gaming-setup-guide,311,5,365.68,Desktop,Referral
2025-05-29,/product/external-battery,393,25,958.7,Desktop,Paid Search
2025-05-02,/blog/best-headphones-2024,340,4,237.63,Desktop,Direct
2025-04-25,/blog/gaming-setup-guide,395,1,100.62,Mobile,Direct
2025-06-19,/category/audio,632,22,1321.23,Desktop,Organic Search
2025-06-28,/category/accessories,985,26,1465.37,Desktop,Direct
2025-06-08,/product/wireless-headphones,31,3,277.56,Desktop,Paid Search
2025-05-16,/,117,0,0,Mobile,Email
2025-05-10,/support/warranty-info,207,0,68.92,Mobile,Paid Search
2025-07-07,/product/gaming-mouse,55,1,55.91,Desktop,Direct
2025-05-03,/category/electronics,144,2,191.27,Mobile,Organic Search
2025-06-17,/support/warranty-info,193,0,22.23,Mobile,Social
2025-07-08,/product/gaming-mouse,127,4,297.1,Mobile,Organic Search
2025-05-21,/product/smartphone-case,155,2,82.78,Mobile,Organic Search
2025-05-14,/product/bluetooth-speaker,104,5,646.29,Desktop,Email
2025-06-25,/product/smartphone-case,122,3,78.18,Mobile,Social
2025-07-01,/blog/mobile-accessories-trends,166,0,41.16,Desktop,Social
2025-05-12,/category/accessories,703,18,1026.93,Mobile,Organic Search
2025-07-11,/product/wireless-keyboard,320,7,617.71,Mobile,Organic Search
2025-06-03,/product/bluetooth-speaker,54,3,423.69,Mobile,Paid Search
2025-05-26,/support/warranty-info,206,1,80.74,Desktop,Organic Search
2025-04-20,/blog/best-headphones-2024,462,8,588.24,Desktop,Organic Search
2025-05-29,/product/wireless-keyboard,318,2,237.32,Mobile,Social
2025-06-24,/product/wireless-keyboard,347,32,2484.93,Desktop,Organic Search
2025-06-19,/category/audio,518,6,259.57,Mobile,Social
2025-06-12,/blog/gaming-setup-guide,179,1,74.37,Desktop,Organic Search
2025-06-06,/category/audio,672,9,686.45,Mobile,Organic Search
2025-06-11,/contact,7,0,0,Desktop,Direct
2025-05-26,/product/wireless-keyboard,275,12,939.09,Mobile,Paid Search
2025-07-13,/category/accessories,977,21,1442.37,Mobile,Direct
2025-05-29,/support/warranty-info,97,0,0,Desktop,Paid Search
2025-05-08,/support/warranty-info,249,2,144.19,Desktop,Organic Search
2025-06-28,/product/gaming-mouse,117,5,354.63,Mobile,Email
2025-05-28,/blog/best-headphones-2024,772,10,672.21,Tablet,Direct
2025-07-06,/product/external-battery,377,31,1225.95,Desktop,Organic Search
2025-06-25,/,89,0,0,Mobile,Paid Search
2025-07-13,/product/phone-holder,249,2,93.13,Mobile,Social
2025-07-13,/product/usb-cable,139,3,72.21,Mobile,Social
2025-06-11,/category/computing,457,6,346.03,Desktop,Direct
2025-05-25,/support/shipping-policy,202,0,0,Mobile,Organic Search
2025-06-04,/blog/gaming-setup-guide,425,2,187.52,Mobile,Organic Search
2025-06-05,/blog/gaming-setup-guide,732,8,554.05,Tablet,Organic Search
2025-07-04,/product/tablet-stand,149,8,330.04,Mobile,Organic Search
2025-05-19,/product/wireless-headphones,396,10,1068.21,Mobile,Organic Search
2025-07-09,/contact,189,0,0,Desktop,Paid Search
2025-07-05,/,170,0,0,Tablet,Organic Search
2025-07-11,/product/external-battery,149,1,72.87,Desktop,Social
2025-06-25,/product/usb-cable,366,14,315.53,Mobile,Email
2025-06-25,/product/usb-cable,288,6,117.42,Desktop,Direct
2025-05-11,/product/phone-holder,250,13,361.67,Desktop,Organic Search
2025-05-04,/about-us,109,0,0,Mobile,Paid Search
2025-05-18,/about-us,287,1,81.72,Mobile,Organic Search
2025-07-12,/product/tablet-stand,91,6,199.62,Mobile,Paid Search
2025-06-05,/product/wireless-keyboard,59,1,149.5,Tablet,Organic Search
2025-04-20,/product/wireless-headphones,331,13,1234.29,Desktop,Paid Search
2025-06-02,/product/gaming-mouse,120,1,94.63,Mobile,Organic Search
2025-06-06,/about-us,116,0,0,Tablet,Organic Search
2025-04-17,/support/warranty-info,288,0,0,Mobile,Organic Search
2025-04-22,/product/tablet-stand,135,2,74.87,Mobile,Email
2025-06-10,/blog/wireless-vs-wired,211,1,53.37,Desktop,Referral
2025-07-05,/category/accessories,668,4,403.8,Mobile,Referral
2025-05-18,/product/laptop-charger,349,19,963.09,Mobile,Organic Search
2025-05-27,/category/audio,975,31,2323.24,Desktop,Organic Search
2025-04-17,/,7,0,0,Desktop,Organic Search
2025-07-07,/product/smartphone-case,497,34,925.75,Desktop,Paid Search
2025-05-14,/product/tablet-stand,490,14,508.83,Mobile,Organic Search
2025-05-17,/product/phone-holder,121,8,240.41,Desktop,Direct
2025-06-17,/product/laptop-charger,200,16,808.36,Desktop,Organic Search
2025-06-19,/product/external-battery,232,13,479.69,Desktop,Email
2025-07-06,/product/bluetooth-speaker,469,30,3999.72,Mobile,Paid Search
2025-04-18,/product/gaming-mouse,257,6,482.14,Mobile,Paid Search
2025-04-21,/product/phone-holder,37,0,0,Mobile,Direct
2025-06-22,/product/wireless-headphones,450,26,2628.46,Mobile,Organic Search
2025-05-12,/product/external-battery,331,30,1233.65,Desktop,Paid Search
2025-05-09,/product/wireless-keyboard,95,1,173.56,Mobile,Paid Search
2025-04-18,/product/wireless-headphones,201,9,947.24,Mobile,Referral
2025-05-14,/product/tablet-stand,145,8,282.52,Desktop,Direct
2025-05-04,/contact,184,0,0,Mobile,Referral
2025-05-07,/category/accessories,201,4,168.59,Tablet,Direct
2025-05-07,/product/smartphone-case,122,1,44.41,Desktop,Social
2025-06-28,/category/accessories,792,8,558.24,Desktop,Social
2025-05-14,/product/tablet-stand,465,24,869.93,Tablet,Paid Search
2025-04-29,/product/smartphone-case,215,10,241.97,Mobile,Paid Search
2025-06-11,/blog/best-headphones-2024,779,8,605.69,Mobile,Organic Search
2025-07-02,/product/wireless-headphones,101,2,182.67,Mobile,Referral
2025-06-20,/category/audio,945,14,744.41,Tablet,Organic Search
2025-06-12,/product/usb-cable,409,5,104.58,Mobile,Direct
2025-07-04,/support/warranty-info,158,0,0,Desktop,Organic Search
2025-05-30,/product/wireless-keyboard,338,24,1836.41,Desktop,Email
2025-07-12,/product/wireless-headphones,194,9,749.73,Mobile,Direct
2025-06-22,/product/phone-holder,409,10,309.78,Desktop,Direct
2025-04-20,/blog/best-headphones-2024,350,7,375.59,Desktop,Paid Search
2025-05-20,/blog/gaming-setup-guide,347,1,98.68,Mobile,Organic Search
2025-06-18,/blog/best-headphones-2024,83,0,0,Mobile,Organic Search
2025-05-19,/category/computing,512,13,624.39,Mobile,Paid Search
2025-04-17,/blog/mobile-accessories-trends,690,8,671.04,Mobile,Organic Search
2025-07-09,/blog/best-headphones-2024,422,3,176.47,Desktop,Email
2025-04-22,/category/electronics,572,5,304.47,Desktop,Social
2025-04-17,/product/smartphone-case,264,18,450.52,Tablet,Organic Search
2025-06-14,/about-us,231,0,0,Desktop,Direct
